Last updated,Ticket updated,Ticket created - Date,Country,Brand(상세),Category,Requested Channel type,1차 Defect Reason or Inquiries,2차 Defect Reason or Inquiries,Device,Product Name,Power Accessories _categories,Product Name: Caseology,Purchase Date - Date,ESC. 사유,Tier 2 Escalated,❗사진/영상 유무❗,최종 고객 대응,Order ID,ASIN,★문의SKU,T1 → T2,T2 → T3,"✅전체 주문 (Product Issue, 아크테크X)",❎전체 환불,✳️슈피겐 환불,Agent replies brackets,Agent replies,Agent wait time (min),On-hold time (min),링크,MCF 발송
1000157249,2026-08-22,2026-08-22,UK,CASE,4. Product Issue,SQ_website,(Case)_황변,,Galaxy S25 Ultra,Ultra Hybrid S MagFit,,,2025-11-29,,FALSE,Yes,환불,202-8912518-7681923,B0DJ9TGGFR,ACS08963,,,4,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157249,0
1000157250,2026-08-22,2026-08-22,SE,SP,2. Delivery,SQ_website,(Delivery Issue)_배송상태불만(포장손상등),,Galaxy S24 Ultra,SP_Glas.tR EZ Fit Privacy,,,2026-08-09,,FALSE,Yes,일반안내,171-5709217-9519561,B0CWMDV9CH,AGL07625,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157250,0
1000157251,2026-08-22,2026-08-22,NL,Newbiz,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (New Biz),(New Biz)_LD401,,,2026-08-09,,FALSE,No,일반안내,402-5392170-9153102,B0F1S6HB2W,AHP09277,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157251,0
1000157253,2026-08-24,2026-08-24,DE,CASE,4. Product Issue,SQ_website,(Case)_TPU늘어남,,iPhone 16e,Liquid Air MagFit,,,2026-02-05,MCF발송,TRUE,Yes,MCF 발송,304-0040029-5057100,B0DKGBS22K,ACS09151,1,,10,2,0,3-5,4,985,0,https://spigenhelp.zendesk.com/agent/tickets/1000157253,1
1000157254,2026-08-31,2026-08-31,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,2차_(Refund Inquiry)_환불재안내,Nothing Phone 3,Ultra Hybrid,,,2025-09-26,,FALSE,Yes,환불,403-7389227-0835547,B0D79XDJ19,ACS08567,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157254,
1000157255,2026-08-22,2026-08-22,FR,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Ultra Hybrid MagFit,,,2026-08-11,,FALSE,No,일반안내,403-6660048-5890725,B0D21X6RV8,ACS08075,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157255,0
1000157256,2026-08-26,2026-08-26,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,2차_(Other Inquiry)_감사인사,Galaxy S25 Ultra,Ultra Hybrid MagFit,,,2026-03-16,,FALSE,Yes,환불,402-8302997-0368354,B0DJ9VZBCZ,ACS08959,,,2,1,0,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157256,
1000157257,2026-08-22,2026-08-22,FR,CASE,6. Product Inquiry,Amazon Buyer Message,(Sales Inquiry)_재입고관련문의,,Galaxy Z Fold 8 Ultra,Slim Armor Pro MagFit,,,2026-08-10,출시/재입고 문의,TRUE,No,일반안내,402-8887638-6641916,B0GKQFNXLL,ACS11503,1,1,N/A,N/A,N/A,1,1,255,44,https://spigenhelp.zendesk.com/agent/tickets/1000157257,
1000157258,2026-08-23,2026-08-23,UK,SDA,4. Product Issue,SQ_website,(SDA)_부착떨어짐,2차_(Other Inquiry)_감사인사,AirPods Pro 3,Liquid Crystal,,,2026-06-20,,FALSE,Yes,환불,205-8180901-2553151,B0FCV9SC23,ACS10019,,,17,3,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157258,0
1000157259,2026-08-24,2026-08-24,DE,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid T MagFit,,,2026-03-13,,FALSE,Yes,일반안내,303-1186100-9427508,B0FD22YW2J,ACS10046,,,10,4,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157259,0
1000157260,2026-08-22,2026-08-22,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2304,,2025-09-23,,FALSE,No,회수 (교품/환불),408-4695430-1249911,B0DQ14CVX1,ACH06947,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157260,
1000157261,2026-08-24,2026-08-24,ES,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid MagFit,,,2026-01-02,,FALSE,Yes,환불,408-8895601-5141932,B0FD1TT96X,ACS10035,,,4,0,1,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157261,0
1000157263,2026-08-22,2026-08-22,etc.,n/a,7. Other Inquiry,SQ_website,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,일반안내,408-4695430-1249911,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157263,
1000157265,2026-08-24,2026-08-24,DE,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid,,,2026-02-04,,FALSE,Yes,환불,302-3550400-5656326,B0FD25XK76,ACS10033,,,4,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157265,0
1000157267,2026-08-22,2026-08-22,IN,n/a,7. Other Inquiry,SQ_website,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,OD438250948091746100,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157267,
1000157268,2026-08-22,2026-08-22,JP,CASE,4. Product Issue,Amazon Buyer Message,(Case)_유격,,Galaxy Z Fold 8,Air Skin Aramid MagFit,,,2026-07-31,신제품,TRUE,Yes,환불,249-5011455-6635828,B0GMSKSKX8,ACS11561,1,,3,0,0,1,1,12,11,https://spigenhelp.zendesk.com/agent/tickets/1000157268,0
1000157269,2026-08-22,2026-08-22,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2212,,2025-09-23,,FALSE,No,회수 (교품/환불),403-3219647-3699553,B0DKSNXLCT,ACH06436,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157269,
1000157270,2026-08-22,2026-08-22,UK,SP,6. Product Inquiry,Amazon Buyer Message,(Sales Inquiry)_출시일정문의,,Galaxy Z Fold 8,SP_Glas.tR EZ Fit Anti Reflection,,,,출시/재입고 문의,TRUE,No,일반안내,해당없음,해당없음,해당없음,1,1,N/A,N/A,N/A,1,1,195,9,https://spigenhelp.zendesk.com/agent/tickets/1000157270,
1000157271,2026-08-22,2026-08-22,UK,n/a,8. 문의 사항 파악 불가,Amazon Buyer Message,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157271,
1000157272,2026-08-24,2026-08-24,NL,SDA,4. Product Issue,SQ_website,(SDA)_파손,,Apple Watch Series 11 (42mm),Modern Fit,,,2025-02-19,워런티 기간 불만,TRUE,Yes,도움불가,403-2798055-3557153,B0C3TJ8PJ6,AMP06357,1,,2,1,0,3-5,3,123,49,https://spigenhelp.zendesk.com/agent/tickets/1000157272,0
1000157273,2026-08-22,2026-08-22,IT,PAcc.,4. Product Issue,Amazon Buyer Message,(PAcc.)_충전불량,,iPhone 17 Pro,Power Accessories,EV15MAQ,,2026-08-10,,FALSE,Yes,일반안내,405-8714262-5691560,B0FX34P4VK,ACP10513,,,3,2,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157273,
1000157274,2026-08-22,2026-08-22,UK,SP,4. Product Issue,SQ_website,(SP)_기타사항,,Galaxy Watch Ultra 2 (47mm),SP_Glas.tR EZ Fit Slim,,,2026-08-10,MCF발송,TRUE,Yes,MCF 발송,026-5515586-3879506,B0H271GDBQ,AGL11758,1,,3,0,0,3-5,3,22,0,https://spigenhelp.zendesk.com/agent/tickets/1000157274,1
1000157275,2026-08-22,2026-08-22,FR,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Optik Armor MagFit,,,2026-08-11,,FALSE,No,일반안내,403-2556857-1983531,B0FD1PVMQ2,ACS09900,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157275,0
1000157276,2026-08-27,2026-08-27,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2212,,2025-10-31,,FALSE,Yes,회수 (교품/환불),171-0727408-8114717,B0DKSNXLCT,ACH06436,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157276,
1000157277,2026-08-22,2026-08-22,ES,SDA,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,2차_(Invoice)_invoice발행관련,Other (ODM),해당없음,,,2026-08-11,,FALSE,No,일반안내,403-2139250-3516364,B0GHTJBBTH,APP11228,,,N/A,N/A,N/A,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157277,0
1000157278,2026-08-22,2026-08-22,ES,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Ultra Hybrid T MagFit,,,2026-08-11,,FALSE,No,일반안내,171-6525589-1373938,B0D7B6NMPD,ACS08514,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157278,0
1000157279,2026-08-22,2026-08-22,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157279,0
1000157280,2026-08-22,2026-08-22,FR,CASE,7. Other Inquiry,SQ_website,(Other Inquiry)_타셀러문의,,iPhone 15 Pro Max,Ultra Hybrid,,,2025-06-15,,FALSE,Yes,일반안내,404-9201342-7942730,B0C5S96NYF,ACS06565,,,N/A,N/A,N/A,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157280,
1000157281,2026-08-22,2026-08-22,IN,PAcc.,4. Product Issue,SQ_website,(PAcc.)_전기충격,,알 수 없음_추가정보 필요,Power Accessories,PE2304,,2026-07-08,,FALSE,No,회수 (교품/환불),403-9176320-4779511,B0DQ14CVX1,ACH06947,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157281,
1000157282,2026-08-22,2026-08-22,UK,CASE,4. Product Issue,SQ_website,(Case)_렌즈호환불가,,Galaxy Z Fold 8 Ultra,Tough Armor Pro MagFit,,,2026-08-08,,FALSE,No,일반안내,026-1563662-9601142   ,"B0GKQQWZ67, B0F8RFFLHJ",ACS11499,,,6,1,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157282,0
1000157283,2026-08-22,2026-08-22,DE,CASE,4. Product Issue,SQ_website,(Case)_TPU늘어남,,Galaxy S26,Liquid Air,,,2026-04-19,,FALSE,No,일반안내,306-1863699-7605921,B0FVB2PF8R,ACS11054,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157283,0
1000157286,2026-08-22,2026-08-22,UK,CASE,2. Delivery,SQ_website,(Delivery Issue)_미배송(배송미완료),,iPhone 17 Pro Max,Ultra Hybrid,,,2026-08-06,,FALSE,No,일반안내,203-7416184-6429110,B0FD25XK76,ACS10033,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157286,
1000157287,2026-08-22,2026-08-22,JP,CASE,4. Product Issue,SQ_website,(Case)_자석들뜸,,iPhone 17 Pro Max,Ultra Hybrid MagFit,,,2026-05-28,기타 사항,TRUE,Yes,환불,503-8520792-2348623,B0FSBQZXVX,ACS11107,1,1,3,0,0,1,1,140,14,https://spigenhelp.zendesk.com/agent/tickets/1000157287,0
1000157288,2026-08-22,2026-08-22,ES,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Tough Armor,,,2026-07-29,,FALSE,No,일반안내,404-2280832-7161910,B0CQ3RZTJY,ACS07517,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157288,0
1000157289,2026-08-23,2026-08-23,UK,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid,,,2025-11-08,,FALSE,Yes,일반안내,026-9568885-1785127,B0FD25XK76,ACS10033,,,3,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157289,0
1000157291,2026-08-22,2026-08-22,IT,SDA,4. Product Issue,SQ_website,(SDA)_부착떨어짐,,AirPods 4,Rugged Armor,,,2025-08-21,,FALSE,Yes,도움불가,407-7047439-4694765,B0DCDV5Z7F,ACS08642,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157291,
1000157292,2026-08-22,2026-08-22,UK,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid MagFit,,,2026-03-13,,FALSE,Yes,일반안내,205-7833597-0534741,B0FR85ZZVF,ACS10953,,,14,1,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157292,0
1000157293,2026-08-22,2026-08-22,etc.,n/a,6. Product Inquiry,SQ_website,(Product Inquiry)_상품문의,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157293,
1000157294,2026-08-22,2026-08-22,FR,SP,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Steinheil,SP_Glas.tR EZ Fit Pro,,,2026-08-11,,FALSE,No,일반안내,405-3992027-0108353,B0G7S8J7SJ,AGL11068,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157294,0
1000157295,2026-08-22,2026-08-22,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157295,
1000157296,2026-08-27,2026-08-27,DE,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro,Ultra Hybrid S MagFit,,,2026-03-07,,FALSE,Yes,일반안내,303-8026633-6877930,B0FD1Q6YFF,ACS09946,,,8,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157296,0
1000157297,2026-08-22,2026-08-22,ES,SDA,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Other (ODM),Pencil Holder,,,2026-08-11,,FALSE,No,일반안내,402-3000888-8107543,B09V1V34TV,APP04545,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157297,0
1000157299,2026-08-23,2026-08-23,DE,CASE,6. Product Inquiry,SQ_website,(Sales Inquiry)_출시일정문의,2차_(Sales Inquiry)_출시일정문의,Galaxy Z Fold 8,Tough Armor Pro MagFit,,,,출시/재입고 문의,TRUE,No,일반안내,해당없음,해당없음,해당없음,1,1,N/A,N/A,N/A,2,2,207,66,https://spigenhelp.zendesk.com/agent/tickets/1000157299,
1000157300,2026-09-02,2026-09-02,UK,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid T MagFit,,,2025-10-26,,FALSE,Yes,환불,205-5201126-3721145,B0FH5SRK6L,ACS10467,,,2,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157300,0
1000157301,2026-08-22,2026-08-22,UK,CASE,4. Product Issue,Amazon Buyer Message,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid MagFit,,,2025-11-28,,FALSE,No,일반안내,202-5160867-6532309,B0FD1TT96X,ACS10035,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157301,0
1000157303,2026-08-22,2026-08-22,ES,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Optik Armor,,,2026-08-11,,FALSE,No,일반안내,406-2776403-4031555,B0FVBPVR1M,ACS11041,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157303,0
1000157304,2026-08-23,2026-08-23,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,Galaxy A55,Liquid Crystal,,,2026-02-28,,FALSE,Yes,환불,405-7962854-8735563,B0CQ43LCG3,ACS07537,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157304,
1000157305,2026-08-22,2026-08-22,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,Galaxy S25,Ultra Hybrid,,,2026-01-24,,FALSE,Yes,일반안내,405-4670251-2096346,B0DJ9VPHTH,ACS09006,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157305,0
1000157306,2026-08-22,2026-08-22,etc.,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_외관파손,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,일반안내,202-0003304-6844314,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157306,0
1000157307,2026-08-22,2026-08-22,IN,SDA,3. Exchange,spigen.support@spigen.com,(Exchange)_주문후변심,,Galaxy Tab S8 Plus (22),Rugged Armor Pro,,,2026-07-28,,FALSE,No,일반안내,406-3016829-8701917,B0B5FZR2S7,ACS01607,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157307,0
1000157308,2026-08-22,2026-08-22,IN,SDA,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,84843,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157308,0
1000157309,2026-08-22,2026-08-22,UK,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_양면테이프,,Galaxy Z Fold 8 Ultra,Slim Armor Pro S MagFit,,,2026-07-25,,FALSE,No,일반안내,206-4639636-8095508,B0GYQDR1FW,ACS11778,,,7,2,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157309,0
1000157310,2026-08-24,2026-08-24,UK,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 14,Ultra Hybrid MagFit,,,2026-07-02,,FALSE,Yes,환불,203-9004941-1565968,B0B1NTJ1SN,ACS05048,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157310,0
1000157311,2026-08-22,2026-08-22,IT,CASE,7. Other Inquiry,Amazon Buyer Message,(Other Inquiry)_감사인사,,Galaxy S25 Ultra,Ultra Hybrid MagFit,,,,,FALSE,No,일반안내,171-8562677-5266764,B0DJ9W5PHP,ACS08960,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157311,
1000157312,2026-08-22,2026-08-22,FR,CASE,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_상품문의,,Galaxy S25 Ultra,Ultra Hybrid MagFit,,,,,FALSE,No,일반안내,171-8562677-5266764,B0DJ9W5PHP,ACS08960,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157312,
1000157314,2026-08-22,2026-08-22,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2212,,2026-06-13,,FALSE,No,회수 (교품/환불),408-7351036-3072322,B0DKSNXLCT,ACH06436,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157314,
1000157316,2026-08-22,2026-08-22,IN,SDA,8. 문의 사항 파악 불가,Amazon Buyer Message,(Other Inquiry)_알수없음,,Other (ODM),DA12,,,,,FALSE,No,일반안내,해당없음,B0DH4N2ZSQ,APP07858,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157316,
1000157319,2026-08-22,2026-08-22,UK,CASE,6. Product Inquiry,spigen.support@spigen.com,(Product Inquiry)_상품문의,,iPhone 16 Pro Max,Ultra Hybrid S MagFit,,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157319,0
1000157321,2026-08-22,2026-08-22,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,2차_(Other Inquiry)_감사인사,알 수 없음_추가정보 필요,Power Accessories,"C10CL_1M,1Pack,USB-C to Lightning",,2026-03-27,,FALSE,Yes,환불,407-8079611-4267537,B07PT3T9NM,C10CL,,,2,1,1,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157321,0
1000157322,2026-08-22,2026-08-22,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157322,
1000157323,2026-08-23,2026-08-23,IT,SDA,4. Product Issue,SQ_website,(SDA)_오디오작동불량,,해당없음_Not Mobile Case,SA2400,,,2026-07-06,ODM 불량,TRUE,Yes,환불,171-6663134-5863528,B0DGX1LNQJ,ASD07886,,,1,0,0,2,2,101,0,https://spigenhelp.zendesk.com/agent/tickets/1000157323,0
1000157325,2026-08-22,2026-08-22,IN,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,67071,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157325,
1000157326,2026-08-22,2026-08-22,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157326,
1000157327,2026-08-22,2026-08-22,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_킥스탠드이슈,,Galaxy S24 Ultra,Slim Armor MagFit,,,2025-09-26,,FALSE,Yes,일반안내,171-5455263-0484320,B0CKM32N35,ACS07189,,,3,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157327,0
1000157328,2026-08-22,2026-08-22,FR,SP,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Steinheil,SP_Glas.tR EZ Fit Slim,,,2026-08-10,,FALSE,No,일반안내,406-9935550-3472369,B0B244R4KB,AGL05214,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157328,
1000157329,2026-08-22,2026-08-22,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157329,
1000157330,2026-08-22,2026-08-22,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,iPhone 17 Pro,Ultra Hybrid MagFit,,,2025-12-17,,FALSE,Yes,환불,408-3334693-9999518,B0FD2LF1SC,ACS10074,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157330,0
1000157331,2026-08-23,2026-08-23,JP,SDA,6. Product Inquiry,Amazon Buyer Message,(Sales Inquiry)_출시일정문의,,Galaxy Watch 9 (44mm),Thin Fit 360,,,,출시/재입고 문의,TRUE,No,일반안내,해당없음,B0GXCGQJVB,ACS11601,1,1,N/A,N/A,N/A,1,1,34,22,https://spigenhelp.zendesk.com/agent/tickets/1000157331,0
1000157332,2026-08-23,2026-08-23,DE,Newbiz,4. Product Issue,SQ_website,(New Biz)_부착떨어짐,,해당없음_(New Biz),(New Biz)_TO221H,,,2026-04-21,MCF발송,TRUE,Yes,MCF 발송,304-9260338-8205110,B0CW7DYS9W,ACP07408,1,1,1,0,0,2,2,128,1,https://spigenhelp.zendesk.com/agent/tickets/1000157332,1
1000157333,2026-08-22,2026-08-22,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2300,,2025-10-05,,FALSE,No,회수 (교품/환불),406-6978769-1493169,B0CTM7Z1NS,ACH06536,,,6,1,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157333,
1000157334,2026-08-22,2026-08-22,DE,SDA,4. Product Issue,SQ_website,(SDA)_자석탈락,,AirPods Pro 3,Vault,,,2026-04-28,,FALSE,Yes,환불,306-8911318-5017133,B0FCVRHL5J,ACS09828,,,7,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157334,0
1000157337,2026-08-22,2026-08-22,IN,PAcc.,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - PowerArc (ODM),Power Accessories,"C10CL_1M,1Pack,USB-C to Lightning",,2026-08-12,,FALSE,No,일반안내,408-1111761-1081124,B07PT3T9NM,000CA25416,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157337,
1000157338,2026-08-22,2026-08-22,JP,CASE,6. Product Inquiry,Amazon Buyer Message,(Sales Inquiry)_재입고관련문의,,Galaxy Z Fold 8,Air Skin MagFit,,,,,FALSE,No,일반안내,해당없음,B0GMTRN8G8,ACS11560,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000157338,0
1000157339,2026-08-23,2026-08-23,UK,SDA,4. Product Issue,SQ_website,(SDA)_파손,,Apple Watch Series 11 (46mm),Tough Armor,,,2026-07-20,MCF발송,TRUE,Yes,MCF 발송,202-3739479-9194716,B0DCCYPM3D,ACS08603,1,1,1,0,0,3-5,3,124,1,https://spigenhelp.zendesk.com/agent/tickets/1000157339,1
